time,high,low,open,close,volumeto
1722101040,68556.14,68539.42,68540.6,68556.13,1586950.63
1722101100,68556.13,68513.72,68556.13,68513.72,1099760.24
1722101160,68522.24,68478.83,68513.72,68478.83,2699462.38
1722101220,68478.83,68437.78,68478.83,68471.44,4102074.28
1722101280,68536.52,68464.14,68471.44,68536.52,3398379.07
1722101340,68574.59,68536.52,68536.52,68573.11,2241534.9
1722101400,68591.22,68551.51,68573.11,68553.09,1849951.08
1722101460,68553.09,68480.41,68553.09,68513.77,3228876.3
1722101520,68549.14,68490.3,68513.77,68508.31,1964541.83
1722101580,68553.64,68502.82,68508.31,68522.37,2151154.26
1722101640,68522.37,68453.24,68522.37,68455.89,1986225.08
1722101700,68472.31,68433.48,68455.89,68465.98,4045467.02
1722101760,68492.16,68437.82,68465.98,68447.83,5055309.94
1722101820,68490.5,68447.72,68447.83,68490.5,2338390.73
1722101880,68531.79,68489.8,68490.5,68530.06,2978682.6
1722101940,68530.06,68474.03,68530.06,68474.09,3601038.79
1722102000,68518.53,68446.86,68474.09,68518.53,4052467.84
1722102060,68590.77,68500.03,68518.53,68577.56,13123446.78
1722102120,68586.11,68553.77,68577.56,68553.78,3061839.5
1722102180,68554.43,68499.55,68553.78,68504.46,2135270.94
1722102240,68520.09,68489.16,68504.46,68501.41,3711116.55
1722102300,68528.68,68500.92,68501.41,68527.66,2888011.87
1722102360,68562.24,68527.66,68527.66,68542.03,1683351.49
1722102420,68588.35,68541.36,68542.03,68588.35,2358394.7
1722102480,68597.49,68579.43,68588.35,68596.32,1629417.07
1722102540,68618.78,68581.76,68596.32,68581.76,2523810.91
1722102600,68613.08,68571.36,68581.76,68592.9,3039389.12
1722102660,68617.48,68591.31,68592.9,68617.19,1234839.04
1722102720,68654.99,68617.19,68617.19,68650.38,2360533.24
1722102780,68687.09,68649.39,68650.38,68687.09,1910605.79
1722102840,68687.09,68624.25,68687.09,68643.98,6562726.82
1722102900,68643.98,68551.3,68643.98,68561.81,2948298.03
1722102960,68563.24,68517.47,68561.81,68542.15,2269623.41
1722103020,68567.1,68514.83,68542.15,68567.1,1949020.3
1722103080,68578.61,68504.15,68567.1,68504.15,3928236.07
1722103140,68548.19,68491.7,68504.15,68545.25,2420195.88
1722103200,68576.31,68537.55,68545.25,68559.48,3022580.18
1722103260,68571.76,68520.87,68559.48,68523.52,3152797.12
1722103320,68577.36,68521.76,68523.52,68577.36,2867588.73
1722103380,68586.85,68571.14,68577.36,68585.49,1723378.35
1722103440,68626.4,68585.48,68585.49,68626.15,1218209.11
1722103500,68642.47,68609.06,68626.15,68641.85,2089890.94
1722103560,68676.42,68641.84,68641.85,68664.12,2183684.97
1722103620,68681.56,68664.12,68664.12,68677.82,1257804.79
1722103680,68701.1,68673.72,68677.82,68697.02,1645937.11
1722103740,68697.08,68678.5,68697.02,68680.58,1368951.23
1722103800,68733.43,68660.78,68680.58,68664.56,4580412.81
1722103860,68683.55,68646.59,68664.56,68646.59,2397760.45
1722103920,68656.27,68633.43,68646.59,68655.98,2334822.6
1722103980,68683.41,68655.98,68655.98,68681.2,1023803.3
1722104040,68706.76,68676.21,68681.2,68703.11,1303693.13
1722104100,68752.42,68702.73,68703.11,68709.55,4507570.98
1722104160,68765.45,68700.11,68709.55,68756.06,2890361.1
1722104220,68790.96,68748.89,68756.06,68749.71,4575384.89
1722104280,68812.5,68749.7,68749.71,68796.28,3660086.89
1722104340,68802.13,68765.95,68796.28,68772.07,4593745.49
1722104400,68782.95,68745.9,68772.07,68779.34,1714311.19
1722104460,68825.45,68779.34,68779.34,68808.87,2155370.63
1722104520,68874.76,68808.87,68808.87,68859.56,3419910.87
1722104580,68935.68,68859.56,68859.56,68929.45,4126098.78
1722104640,68929.92,68883.22,68929.45,68902.05,4759360.63
1722104700,68913.87,68878.83,68902.05,68912.83,2169066.26
1722104760,68919.49,68908.31,68912.83,68912.15,2008950.89
1722104820,68920.83,68910.2,68912.15,68910.55,1429372.7
1722104880,68918.94,68910.25,68910.55,68916.27,1052383.87
1722104940,68922.85,68916.27,68916.27,68922.1,1541559.24
1722105000,68925.38,68868.36,68922.1,68878.98,2889493.04
1722105060,68880.11,68812.72,68878.98,68834.26,2891260.48
1722105120,68885.7,68834.25,68834.26,68852.05,2601626.3
1722105180,68852.05,68817.96,68852.05,68846.42,1729318.71
1722105240,68856.06,68818.71,68846.42,68819.6,1594465.49
1722105300,68845.14,68788,68819.6,68793.06,1950861.29
1722105360,68837.26,68793.05,68793.06,68836.46,1415939.15
1722105420,68904.85,68836.46,68836.46,68904.65,3586504.24
1722105480,68912.21,68879.38,68904.65,68893.27,2065169.87
1722105540,68893.27,68884.46,68893.27,68884.47,762699.9
1722105600,68913.32,68882.91,68884.47,68908.94,2087400.17
1722105660,68918.99,68908.62,68908.94,68913.59,977460.62
1722105720,68959.54,68913.59,68913.59,68941.92,1867416.81
1722105780,68988.57,68941.92,68941.92,68983.86,1849432.58
1722105840,68983.86,68948.61,68983.86,68968.63,1739053.64
1722105900,68968.63,68932.58,68968.63,68936.92,1989754.95
1722105960,68959.97,68927.21,68936.92,68958.53,2355803.87
1722106020,68991.63,68954.79,68958.53,68986.36,1866335.53
1722106080,68990.18,68933.56,68986.36,68939.56,3062200.71
1722106140,68952.54,68939.56,68939.56,68944.09,1496598.53
1722106200,68946.08,68840.8,68944.09,68841.51,3972258.97
1722106260,68841.51,68617.71,68841.51,68720.07,8986660.83
1722106320,68803.77,68720.07,68720.07,68803.77,5839838.07
1722106380,68807.47,68692.19,68803.77,68725.14,5533535.23
1722106440,68728.86,68645.43,68725.14,68687.44,3871530.12
1722106500,68726.43,68527.46,68687.44,68557.24,5932954.26
1722106560,68636,68557.24,68557.24,68615.35,5819683.13
1722106620,68672.68,68611.24,68615.35,68649.9,3948119.62
1722106680,68674.72,68639.06,68649.9,68645.51,1951688.11
1722106740,68645.51,68546.96,68645.51,68548.98,5963054.12
1722106800,68570.37,68515.41,68548.98,68516.17,4608514.52
1722106860,68524.57,68197.57,68516.17,68197.57,41540334.17
1722106920,68333.1,68159.03,68197.57,68310.43,18104029.64
1722106980,68336.11,68273.14,68310.43,68299.96,7305378.45
1722107040,68368.62,68274.63,68299.96,68335.63,5718339.79
1722107100,68467.31,68325.81,68335.63,68460.05,8270909.95
1722107160,68464.8,68415.42,68460.05,68428.99,4843109.09
1722107220,68428.99,68243.4,68428.99,68254.42,10774452.45
1722107280,68280.34,68200.88,68254.42,68251.74,6060222.36
1722107340,68274.09,68206.04,68251.74,68249.77,7295671.49
1722107400,68281.85,68206.7,68249.77,68280.78,7201912.57
1722107460,68290.12,68234.45,68280.78,68269.89,7148655.45
1722107520,68275.6,68238.03,68269.89,68268.15,9180418.47
1722107580,68272.91,68237.61,68268.15,68264.98,5098832.08
1722107640,68327.56,68251.88,68264.98,68323.06,5807116.78
1722107700,68426.53,68313.65,68323.06,68420.13,8139100.39
1722107760,68438.77,68399.57,68420.13,68426.75,6168711.91
1722107820,68438.15,68389.05,68426.75,68408.71,3452257.28
1722107880,68442.51,68387.27,68408.71,68388.77,2391536.18
1722107940,68448.41,68370.08,68388.77,68435.77,4005057.97
1722108000,68552.53,68428.61,68435.77,68533.61,10798467.14
1722108060,68615,68524.49,68533.61,68613.35,6026395.81
1722108120,68613.53,68573.77,68613.35,68600.35,3977580.57
1722108180,68600.39,68552.26,68600.35,68561.8,2537433.03
1722108240,68562.98,68483.94,68561.8,68491.39,4468032.84
1722108300,68540.75,68489.6,68491.39,68529.77,2495196.19
1722108360,68588.82,68527.94,68529.77,68572.92,2284560.71
1722108420,68574.03,68538.89,68572.92,68557.65,2122153.6
1722108480,68589.22,68557.65,68557.65,68574.83,2004649.5
1722108540,68581.15,68556.66,68574.83,68581.15,1708182.88
1722108600,68624.91,68579.17,68581.15,68622.89,2852974.82
1722108660,68636.36,68535.8,68622.89,68589.65,6024862.72
1722108720,68635.77,68580.97,68589.65,68633.75,2246421.76
1722108780,68640.14,68611.15,68633.75,68618.12,2984891.4
1722108840,68631.42,68610.58,68618.12,68628.74,1251190.26
1722108900,68628.74,68430.69,68628.74,68482.05,5835718.12
1722108960,68519.57,68319.74,68482.05,68335.85,8697221.87
1722109020,68420.12,68321.2,68335.85,68406.53,4770000.86
1722109080,68406.53,68319.42,68406.53,68321.89,4696068.85
1722109140,68338.33,68235.39,68321.89,68236.57,8182172.88
1722109200,68288.65,68214.41,68236.57,68214.41,5353139.17
1722109260,68214.41,67837.58,68214.41,67976.7,61423825.89
1722109320,68015.25,67907.52,67976.7,67974.41,10310500.29
1722109380,68059.89,67972.55,67974.41,68059.89,8732340.07
1722109440,68059.94,67941.22,68059.89,67971.16,7671611.97
1722109500,68080.06,67950.8,67971.16,68071.72,8861921.05
1722109560,68076.91,68020.6,68071.72,68048.76,8111958
1722109620,68139.05,68029.4,68048.76,68035.95,12688249.81
1722109680,68087.5,68035.04,68035.95,68064.43,6790780.01
1722109740,68065.72,68023.99,68064.43,68040.58,4725437.58
1722109800,68068.25,68027.58,68040.58,68055.69,3562565.83
1722109860,68059.05,67987.02,68055.69,67990.01,5316501.95
1722109920,67995.89,67897.34,67990.01,67921.12,8930676.02
1722109980,67987.83,67920.28,67921.12,67986.17,3433515.57
1722110040,68104.01,67984.43,67986.17,68102.45,7817892.23
1722110100,68102.45,68017.28,68102.45,68060.65,5331857.72
1722110160,68083.12,68016.88,68060.65,68078.94,3614222.36
1722110220,68088.96,68020.4,68078.94,68021.62,2408368.82
1722110280,68180.57,68020.22,68021.62,68180.21,5739082.71
1722110340,68324.54,68180.21,68180.21,68240.7,20381084.07
1722110400,68240.7,67937.19,68240.7,67972.67,13061095.14
1722110460,68204.53,67971.42,67972.67,68191.45,17806686.66
1722110520,68424.32,68134.64,68191.45,68423.23,11073260.1
1722110580,68432.5,68137.31,68423.23,68147.04,15849024.51
1722110640,68185.91,68056.23,68147.04,68185.91,9305551.53
1722110700,68223.16,68124.22,68185.91,68169.91,10046884.66
1722110760,68170.77,68024.78,68169.91,68085.7,7057532.29
1722110820,68154.83,68052.02,68085.7,68117.62,5765742.85
1722110880,68330.67,68103.83,68117.62,68323.81,15166282.37
