time,high,low,open,close,volumeto
1722341160,66656.51,66604.87,66613.4,66638.25,4591981.77
1722341220,66642.08,66615.91,66638.25,66616.37,1590578.26
1722341280,66619.66,66596.14,66616.37,66596.85,2484317.44
1722341340,66597.32,66556.37,66596.85,66556.38,2527762.44
1722341400,66606.03,66554.36,66556.38,66601.28,2585696.62
1722341460,66601.28,66587.07,66601.28,66598.09,1148492.31
1722341520,66598.36,66568.15,66598.09,66570.17,1545192.19
1722341580,66572.16,66544.68,66570.17,66547.97,1312384.54
1722341640,66567.92,66547.87,66547.97,66560.13,1265790.97
1722341700,66579.17,66558.5,66560.13,66565.13,2412088.3
1722341760,66609.64,66562.1,66565.13,66607.93,3437350.22
1722341820,66608.3,66528.2,66607.93,66528.21,2388298.76
1722341880,66530.92,66510.63,66528.21,66515.06,2839996.67
1722341940,66524.75,66480.58,66515.06,66518.35,2451350.05
1722342000,66552.67,66496.89,66518.35,66496.89,5311886.63
1722342060,66498.75,66464.81,66496.89,66474.84,3526887.53
1722342120,66475.17,66459.64,66474.84,66464.2,2587883.97
1722342180,66494.08,66439.27,66464.2,66476.43,3402976.47
1722342240,66477.69,66434.98,66476.43,66442.27,2158672.45
1722342300,66459.43,66427.73,66442.27,66428.19,2618785.56
1722342360,66428.22,66381.95,66428.19,66417.39,7968079.85
1722342420,66419.5,66355.74,66417.39,66374.13,4575395.49
1722342480,66390.69,66330.33,66374.13,66335.19,4473755.89
1722342540,66366.38,66229.61,66335.19,66265.98,16004542.91
1722342600,66348.89,66251.49,66265.98,66348.89,4797773.45
1722342660,66398.02,66333.95,66348.89,66371.51,3531994.95
1722342720,66380.4,66301.11,66371.51,66302.98,2365591.66
1722342780,66406.41,66302.98,66302.98,66406.23,2702261.92
1722342840,66435.26,66382.44,66406.23,66383.86,3663023.82
1722342900,66413.06,66361.98,66383.86,66410.81,1881580.06
1722342960,66512.42,66409.08,66410.81,66497.89,3311897.63
1722343020,66572.95,66497.89,66497.89,66560.95,4843154.79
1722343080,66623.45,66535.13,66560.95,66622.45,4165316.69
1722343140,66639.52,66574.09,66622.45,66639.52,4339811.51
1722343200,66647.46,66600.07,66639.52,66602.98,3674263.25
1722343260,66645.93,66601.86,66602.98,66638.53,3129143.15
1722343320,66799.24,66635.52,66638.53,66757.58,8651049.98
1722343380,66805.83,66754.79,66757.58,66771.21,5569386.25
1722343440,66807.48,66753.31,66771.21,66806.3,3816224.59
1722343500,66811.4,66735.61,66806.3,66736.74,5078842.73
1722343560,66777,66731.96,66736.74,66758.81,4483703.9
1722343620,66767.03,66727.11,66758.81,66759.91,5033207.05
1722343680,66760.1,66742.36,66759.91,66746.01,5609472.88
1722343740,66766.88,66733.83,66746.01,66756.25,6384528.64
1722343800,66771.43,66724.03,66756.25,66735.73,3340926.33
1722343860,66798.48,66735.73,66735.73,66797.66,4110723.33
1722343920,66811.74,66746.81,66797.66,66749.49,3154301.61
1722343980,66785.58,66747.78,66749.49,66770.06,2817205.2
1722344040,66778.5,66739.45,66770.06,66741.86,1841517.85
1722344100,66751.7,66723.07,66741.86,66739.05,2063347.52
1722344160,66740.42,66720.37,66739.05,66720.38,1472167.52
1722344220,66722,66635.08,66720.38,66637.88,5210264.16
1722344280,66672.92,66637.2,66637.88,66667.95,2482775.21
1722344340,66687.43,66664.48,66667.95,66665.4,1528298.62
1722344400,66700.25,66659.91,66665.4,66661.94,3330647
1722344460,66703.92,66654.75,66661.94,66703,2516185.31
1722344520,66717.99,66698.29,66703,66703.78,2732824.55
1722344580,66725.75,66701.3,66703.78,66723.94,2595694.48
