time,high,low,open,close,volumeto
1722221100,69489.61,69442.16,69467.92,69470.43,10964907.38
1722221160,69524.11,69469.06,69470.43,69524.11,3717688.9
1722221220,69544.7,69494.44,69524.11,69540.51,5273766.5
1722221280,69541.08,69513.45,69540.51,69518.16,6527547.87
1722221340,69554.33,69513.7,69518.16,69552.54,3437767.59
1722221400,69552.99,69500.02,69552.54,69503.61,5301931.87
1722221460,69547.15,69503.61,69503.61,69534.64,3059759.01
1722221520,69549.71,69522.86,69534.64,69529.91,5352195.96
1722221580,69537.64,69514.54,69529.91,69515.81,2505900.34
1722221640,69525.18,69506.89,69515.81,69515.4,5172105.55
1722221700,69518.03,69505.2,69515.4,69507.12,4071215.98
1722221760,69553.43,69506.33,69507.12,69538.75,6059233.04
1722221820,69565.58,69538.75,69538.75,69562.02,5046904.58
1722221880,69573.58,69561.06,69562.02,69565.04,4210597.97
1722221940,69565.85,69534.44,69565.04,69560.36,2856948.22
1722222000,69564.55,69554.05,69560.36,69560.59,3452393.99
1722222060,69567.66,69531.62,69560.59,69537.94,5528490.84
1722222120,69556.89,69534.39,69537.94,69555.6,3187580.26
1722222180,69672.75,69555.6,69555.6,69619.24,10487334.11
1722222240,69680.72,69610.74,69619.24,69678.24,4815636.26
1722222300,69720.23,69667.7,69678.24,69714.94,10308977.77
1722222360,69791.59,69712.47,69714.94,69738.9,9447284.78
1722222420,69746.07,69614.79,69738.9,69645.2,10269249.19
1722222480,69673.31,69588.15,69645.2,69588.76,8133112.77
1722222540,69623.78,69576.07,69588.76,69612.69,4491347.64
1722222600,69682.83,69612.68,69612.69,69628.11,4689730.98
1722222660,69694.77,69615.26,69628.11,69691.89,7532976.43
1722222720,69700.89,69668.28,69691.89,69693.13,4650756.03
1722222780,69693.19,69611.96,69693.13,69614.77,4943817.67
1722222840,69616.12,69507.66,69614.77,69509.05,5280603.85
1722222900,69518.39,69495.07,69509.05,69495.07,4527493.16
1722222960,69512.55,69477.21,69495.07,69488.71,5746458.51
1722223020,69488.86,69390.75,69488.71,69416.57,7619627.03
1722223080,69416.57,69319.87,69416.57,69364.6,10975444.85
1722223140,69421.46,69364.59,69364.6,69385.63,6134828.62
1722223200,69504.04,69382.11,69385.63,69502.99,6717240.28
1722223260,69503.92,69451.07,69502.99,69500.38,3194431.43
1722223320,69520.27,69435.74,69500.38,69438.74,4043620.67
1722223380,69462.85,69422.26,69438.74,69459.17,3039761.05
1722223440,69461.38,69434.82,69459.17,69436.2,2451990.66
1722223500,69494.29,69436.2,69436.2,69493.13,1761393.37
1722223560,69494.85,69442.74,69493.13,69465.07,2464449.85
1722223620,69495.66,69465.07,69465.07,69492.53,3335577.02
1722223680,69494.93,69475,69492.53,69476.72,2135762.22
1722223740,69476.87,69441.6,69476.72,69442.53,1348686.34
1722223800,69503.22,69427.63,69442.53,69490.15,3369974.22
1722223860,69498.8,69474.15,69490.15,69478.1,1550245.58
1722223920,69480.4,69406.45,69478.1,69406.45,3233459.14
1722223980,69424.28,69336.98,69406.45,69348.31,4487234.03
1722224040,69410.74,69345.48,69348.31,69397.87,5291112.71
1722224100,69412.6,69351.04,69397.87,69362.11,3309857.52
1722224160,69426.41,69351.32,69362.11,69418.82,3920884.51
1722224220,69419.21,69387.91,69418.82,69396.8,1845229.46
1722224280,69455.11,69396.8,69396.8,69452.87,2315241.82
1722224340,69452.87,69432.97,69452.87,69440.52,1719131.62
1722224400,69475.94,69430.3,69440.52,69469.95,2333879.42
1722224460,69476.86,69388.63,69469.95,69392.54,3497424.6
1722224520,69416.57,69388.24,69392.54,69416.57,1522849.05
1722224580,69423.38,69404.19,69416.57,69404.2,1590222.09
1722224640,69405.32,69370.89,69404.2,69371.74,1567004.7
1722224700,69411.79,69363.31,69371.74,69380.93,2743571.06
1722224760,69404.24,69377.45,69380.93,69389.81,2000573.29
1722224820,69394.03,69324.87,69389.81,69331.21,5123352.89
1722224880,69338.73,69324.47,69331.21,69326.13,2007074.93
1722224940,69328.53,69302.53,69326.13,69309.78,3170257.38
1722225000,69363.17,69301.76,69309.78,69314.97,5108953.98
1722225060,69386.38,69310.22,69314.97,69383.32,4808652.12
1722225120,69398.4,69344.42,69383.32,69344.6,4100339.37
1722225180,69370.12,69327.56,69344.6,69327.91,1995451.04
1722225240,69330.41,69315.34,69327.91,69317.92,1246799.84
1722225300,69363.4,69317.45,69317.92,69362.67,2320860.75
1722225360,69387.23,69352.03,69362.67,69353.49,2278649.53
1722225420,69364.54,69349.41,69353.49,69350.86,2142645.94
1722225480,69374.62,69346.95,69350.86,69352.06,1338465.67
1722225540,69355.09,69351.12,69352.06,69351.45,793604.28
1722225600,69382.5,69320.63,69351.45,69323.59,3961489.38
1722225660,69379.11,69313.39,69323.59,69379.11,4387839.4
1722225720,69389.42,69361.74,69379.11,69366.99,2179865.06
1722225780,69444.77,69364.19,69366.99,69439.35,5556590.97
1722225840,69468.42,69426.37,69439.35,69467.09,3284437.14
1722225900,69468.92,69392.69,69467.09,69430.76,4657326.79
1722225960,69434.12,69372.47,69430.76,69372.93,3775832.33
1722226020,69420.77,69325.08,69372.93,69328.09,4320018.51
1722226080,69337,69319.83,69328.09,69330.56,2094592.57
1722226140,69336.5,69312.48,69330.56,69326.56,1381600.28
1722226200,69334.18,69308.72,69326.56,69308.74,1548451.33
1722226260,69317.14,69308.01,69308.74,69310.01,1804673.08
1722226320,69325.51,69307.03,69310.01,69309.11,2484090.27
1722226380,69314.27,69308.11,69309.11,69311.46,1129730.45
1722226440,69312.78,69301.9,69311.46,69312.78,1270124.49
1722226500,69327.56,69291.89,69312.78,69291.89,2088463.76
1722226560,69297.48,69291.77,69291.89,69292.17,965116.05
1722226620,69295.2,69272.96,69292.17,69284.05,2118956.6
1722226680,69284.45,69270.53,69284.05,69278.26,2473647.21
1722226740,69291.31,69278.26,69278.26,69279.5,1279250.8
1722226800,69296.85,69270.62,69279.5,69270.62,2800286.05
1722226860,69305.49,69270.62,69270.62,69282.02,2453436.98
1722226920,69323.47,69282.01,69282.02,69307.82,4156269.84
1722226980,69391.37,69307.82,69307.82,69348.9,4563590.83
1722227040,69373.94,69347.45,69348.9,69363.77,1963244.22
1722227100,69363.77,69325.46,69363.77,69326.24,2521883.62
1722227160,69341.53,69304.3,69326.24,69308.6,1644711.82
1722227220,69354.35,69307.66,69308.6,69349.61,1662259.67
1722227280,69349.7,69334.06,69349.61,69335.27,2774169.08
1722227340,69340.98,69331.51,69335.27,69331.51,1882560.09
1722227400,69350.46,69310.61,69331.51,69323.27,2592669.81
1722227460,69360.38,69322.31,69323.27,69350.31,2298877
1722227520,69361.4,69325.1,69350.31,69358.12,2599758.12
1722227580,69393.03,69358.12,69358.12,69393.02,1562655.82
1722227640,69393.03,69383.03,69393.02,69386.02,1246036.37
1722227700,69391.65,69385.08,69386.02,69389.13,609256.4
1722227760,69420.47,69385.87,69389.13,69411.94,3486142.48
1722227820,69421.99,69410.86,69411.94,69421.99,1857934.76
1722227880,69447.04,69420.98,69421.99,69446.5,3977136.75
1722227940,69448.69,69418.52,69446.5,69419.13,2634293.57
1722228000,69419.17,69373.4,69419.13,69375.14,1605311.36
1722228060,69410.22,69374.92,69375.14,69381.58,1614307.81
1722228120,69381.63,69322.67,69381.58,69322.67,3154427.91
1722228180,69355.58,69317.44,69322.67,69337.13,2098634.93
1722228240,69339.12,69317.93,69337.13,69321.74,1313794.35
1722228300,69329.79,69298.55,69321.74,69298.55,1816542.61
1722228360,69318.27,69294.77,69298.55,69297.92,2213686.09
1722228420,69315.71,69296.02,69297.92,69298.35,2044891.7
1722228480,69334.85,69298.35,69298.35,69323.56,1920120.51
1722228540,69323.57,69299.05,69323.56,69314.51,1856038.89
1722228600,69325.58,69311.95,69314.51,69323.52,1362364.58
1722228660,69342.94,69320.96,69323.52,69342.47,1579421.42
1722228720,69344.5,69332.61,69342.47,69341.28,1827402.83
1722228780,69345.55,69321.65,69341.28,69321.66,1186024.96
1722228840,69321.66,69305.41,69321.66,69306.27,1698279.31
1722228900,69318.29,69305.06,69306.27,69307.61,1274677.99
1722228960,69341.37,69305.86,69307.61,69341.37,1297757.19
1722229020,69373.7,69341.37,69341.37,69345.66,2281730.61
1722229080,69361.66,69345.66,69345.66,69357.45,943572.97
1722229140,69369.29,69332.65,69357.45,69369.28,3169197.99
1722229200,69432.02,69369.01,69369.28,69420.01,6747923.27
1722229260,69420.03,69379.43,69420.01,69392.52,1846152.99
1722229320,69429.34,69390.25,69392.52,69428.5,1179955.33
1722229380,69442.47,69405.88,69428.5,69441.42,2312573.76
