time,high,low,open,close,volumeto
1722461220,64960.42,64865.18,64903.71,64960.42,2613853.84
1722461280,64973.2,64910.79,64960.42,64938.26,1998118.35
1722461340,64938.37,64561.66,64938.26,64611.69,16240788.96
1722461400,64823.69,64611.68,64611.69,64818.8,4881458.77
1722461460,64876.22,64718.59,64818.8,64750.82,4701149.74
1722461520,64762.84,64728.46,64750.82,64762.84,3862702.79
1722461580,64763.84,64650.02,64762.84,64726.63,5389075.23
1722461640,64758.36,64685.41,64726.63,64737.03,3330293.38
1722461700,64739.12,64682.88,64737.03,64724.42,2263087.87
1722461760,64774.65,64723.86,64724.42,64767.8,2675235.33
1722461820,64786.4,64740,64767.8,64781.06,1872134.81
1722461880,64890.42,64781.06,64781.06,64844.31,4177405.21
1722461940,64845.8,64788.34,64844.31,64788.34,1956850.38
1722462000,64876.63,64784.34,64788.34,64876.63,1965779.46
1722462060,64895.1,64876.63,64876.63,64895.1,900363.75
1722462120,64895.17,64839.5,64895.1,64839.74,1516909.84
1722462180,64884.12,64838.58,64839.74,64879.06,1059628.08
1722462240,64879.06,64839.62,64879.06,64841.04,1598056.68
1722462300,64873.69,64829.68,64841.04,64873.69,1278585.74
1722462360,64879.71,64788.69,64873.69,64814.92,1730006.77
1722462420,64820.24,64753.98,64814.92,64753.98,1299352.62
1722462480,64817.31,64709.71,64753.98,64817.28,2162352.63
1722462540,64828.95,64803.69,64817.28,64828.95,951762.68
1722462600,64857.3,64828.94,64828.95,64854.39,1372896.72
1722462660,64882.9,64853.97,64854.39,64882.9,948130.2
1722462720,64885.95,64882.9,64882.9,64885.56,525781.75
1722462780,64903.81,64885.56,64885.56,64901.14,979207.8
1722462840,64971.96,64901.14,64901.14,64970.59,1258445.57
1722462900,64976.86,64950.14,64970.59,64950.14,974993.47
1722462960,64981.15,64925.26,64950.14,64980.51,955981.59
1722463020,64997.45,64903.01,64980.51,64997.45,4498586.79
1722463080,65025.55,64981.75,64997.45,64983.63,2882187.79
1722463140,64984.29,64911.47,64983.63,64975.75,2408349.14
1722463200,64997.68,64929.23,64975.75,64930.07,4977518.46
1722463260,64968.6,64905.86,64930.07,64957.09,2824828.86
1722463320,64994.79,64938.23,64957.09,64987.62,1745023.25
1722463380,65040.29,64982.63,64987.62,65033.46,2471402.46
1722463440,65052.73,64971.4,65033.46,64973.69,2792868.9
1722463500,65042.71,64973.69,64973.69,65042.71,2095353.36
1722463560,65042.71,64963.72,65042.71,64984.56,2456915.1
1722463620,64986.52,64922.47,64984.56,64929.43,1273140.05
1722463680,64946.21,64913.37,64929.43,64913.37,1407607.06
1722463740,64915.36,64842.76,64913.37,64855.24,2478988.68
1722463800,64864.58,64844.54,64855.24,64860.44,1599959.92
1722463860,64879.23,64855.76,64860.44,64858.67,967042.2
