time,high,low,open,close,volumeto
1721653860,67849.28,67792.05,67824.61,67792.12,3254574.4
1721653920,67801.2,67790.04,67792.12,67794.36,1741998.61
1721653980,67794.37,67741.32,67794.36,67749.24,2626386.3
1721654040,67749.67,67682.21,67749.24,67686.89,2739623.66
1721654100,67694.09,67611.11,67686.89,67619,7523575.15
1721654160,67644.81,67601.73,67619,67603.71,4354143.89
1721654220,67665.78,67598.66,67603.71,67651.71,3698822.39
1721654280,67662.15,67627.13,67651.71,67635.26,1752913.35
1721654340,67650,67626.21,67635.26,67638.08,1469617.22
1721654400,67692.6,67638.08,67638.08,67678.38,2379930.78
1721654460,67682.05,67645.14,67678.38,67654.16,1547194.52
1721654520,67656.94,67639.5,67654.16,67642.73,1840379.28
1721654580,67668.7,67641.99,67642.73,67661.86,1471150.48
1721654640,67671.55,67634.98,67661.86,67634.98,3765629.96
1721654700,67662.76,67632.1,67634.98,67648.8,1454039.12
1721654760,67648.8,67599.16,67648.8,67599.16,1960808.87
1721654820,67612.56,67591.69,67599.16,67610.96,3354091.53
1721654880,67617.59,67605.39,67610.96,67606.89,1459786.43
1721654940,67607.04,67577.87,67606.89,67577.87,1945199.4
1721655000,67585.05,67494.03,67577.87,67552.54,6638476.32
1721655060,67604.72,67532.92,67552.54,67568.93,3217595.55
1721655120,67568.93,67514.68,67568.93,67529.78,3641548.44
1721655180,67609.23,67521.59,67529.78,67605.83,2760460.03
1721655240,67747.2,67605.15,67605.83,67733.58,7586568.86
1721655300,67858.13,67733.58,67733.58,67843.13,8321795.01
1721655360,67935,67836.73,67843.13,67916.98,10242980.12
1721655420,67926.56,67882.52,67916.98,67885.91,4928398.64
1721655480,67887.23,67772.71,67885.91,67795.79,6663310.04
1721655540,67827.97,67766.37,67795.79,67766.37,6548881.86
1721655600,67825.39,67759.95,67766.37,67813.21,5895166.9
1721655660,67833.34,67793.69,67813.21,67806.29,4295544.16
1721655720,67815.03,67752.3,67806.29,67754.47,3634630.62
1721655780,67756.5,67461.87,67754.47,67461.87,11653341.03
1721655840,67469.75,67398.69,67461.87,67453.95,11787620.78
1721655900,67464.19,67334.58,67453.95,67363.4,9279680.84
1721655960,67375.55,67285,67363.4,67338.18,12217337.31
1721656020,67378.26,67329.17,67338.18,67345.38,4690203.44
1721656080,67369.67,67250,67345.38,67328.53,5753659.66
1721656140,67354.97,67265.67,67328.53,67289.49,4006296.02
1721656200,67350.6,67273.14,67289.49,67318.48,7292523.71
1721656260,67318.49,67147.21,67318.48,67150.7,19363242.76
1721656320,67176.22,67112.98,67150.7,67174.06,13061326.39
1721656380,67222.84,67165.71,67174.06,67198.26,7346058.14
1721656440,67207.01,67172.66,67198.26,67187.98,8051674.81
1721656500,67189.13,67104.39,67187.98,67153.44,5471197.86
1721656560,67153.44,67058.54,67153.44,67088.18,7232942.42
1721656620,67096.45,67054.34,67088.18,67055.27,6157351.33
1721656680,67145.14,67013.88,67055.27,67120.89,10190168.3
1721656740,67151.61,67092.26,67120.89,67102.7,3891876.73
1721656800,67128.16,67061.43,67102.7,67061.43,4950281.99
1721656860,67127.45,67025.96,67061.43,67125.66,4367609.89
1721656920,67158.35,67121.98,67125.66,67148.46,3444004.5
1721656980,67179.48,67112.44,67148.46,67179.14,2824283.67
1721657040,67206.15,67120.93,67179.14,67121.66,8276412.29
1721657100,67198.46,67114.5,67121.66,67193.41,2904249.9
1721657160,67201.75,67115.03,67193.41,67134.55,5674383.46
1721657220,67209.38,67133.3,67134.55,67199.72,3781323.91
1721657280,67245.57,67169.41,67199.72,67169.8,11068340.11
1721657340,67191.85,67128.52,67169.8,67190.17,4592043.55
1721657400,67218.04,67180.16,67190.17,67216.45,4731558.65
1721657460,67271.77,67197.67,67216.45,67259.57,5118317.32
1721657520,67299,67241.72,67259.57,67257.55,8107244.27
1721657580,67313.28,67236.07,67257.55,67298.81,4543959.71
1721657640,67300.48,67273.01,67298.81,67273.01,4056792.86
1721657700,67290.14,67246.65,67273.01,67290.14,3756681.33
1721657760,67304.52,67249.12,67290.14,67249.12,2510813.87
1721657820,67249.12,67077.87,67249.12,67125.03,8040421.7
1721657880,67135.25,67062.69,67125.03,67102.28,5933521.27
