time,high,low,open,close,volumeto
1721980980,66963.33,66939.85,66963.03,66959.33,1317299.37
1721981040,66990.21,66954.04,66959.33,66963.55,2564759.94
1721981100,66987.91,66963.17,66963.55,66978.23,2157509.38
1721981160,67017.61,66978.23,66978.23,67017.61,3278764.92
1721981220,67037.23,67016.55,67017.61,67037.23,1954294.31
1721981280,67037.24,67002.5,67037.23,67010.13,4160109.69
1721981340,67025.63,67009.02,67010.13,67024.31,1077226.43
1721981400,67024.31,67011.28,67024.31,67021.48,1167312.98
1721981460,67034.76,67021.48,67021.48,67033.54,1695160.58
1721981520,67039.7,67032.28,67033.54,67036,1305688.54
1721981580,67036.22,67034.47,67036,67036.19,637644.86
1721981640,67050.33,67029.77,67036.19,67050.32,1583514.57
1721981700,67056.98,66993.95,67050.32,67021.25,3882120.39
1721981760,67044.2,67016.25,67021.25,67044.2,2004219.73
1721981820,67088.38,67044.2,67044.2,67087.75,2535028.67
1721981880,67087.75,67077.04,67087.75,67082.61,2446173.34
1721981940,67095.13,67075.36,67082.61,67094.51,1422146.97
1721982000,67100.44,67088.08,67094.51,67100.42,1883935.17
1721982060,67101.37,67094.42,67100.42,67095.29,2079235.7
1721982120,67111.69,67095.09,67095.29,67111.69,3367886.86
1721982180,67136.83,67109.45,67111.69,67115.07,3853126.66
1721982240,67119.77,67068.64,67115.07,67085.95,2326392.83
1721982300,67101.67,67079.06,67085.95,67081.87,2326297.89
1721982360,67081.89,67062.97,67081.87,67077.34,1610080.52
1721982420,67094.06,67077.01,67077.34,67091.65,946312.55
1721982480,67092.35,67078.53,67091.65,67078.53,1372847.76
1721982540,67083.27,67064.86,67078.53,67083.27,856745.83
1721982600,67096.2,67082.38,67083.27,67096.19,748150.08
1721982660,67129.15,67096.11,67096.19,67127.59,1726041.87
1721982720,67137.46,67106.06,67127.59,67114.49,3198574.28
1721982780,67114.49,67078.28,67114.49,67079.04,1001539.57
1721982840,67080.05,67053.41,67079.04,67054.77,1899628.99
