start_time,end_time,target_price,settled_as
2024-07-23T17:20:00+0530,2024-07-23T17:30:00+0530,66752.01,No
2024-07-23T17:25:00+0530,2024-07-23T17:35:00+0530,66710.0,Yes
2024-07-23T17:30:00+0530,2024-07-23T17:40:00+0530,66676.0,No
2024-07-23T17:35:00+0530,2024-07-23T17:45:00+0530,66734.65,No
2024-07-23T17:40:00+0530,2024-07-23T17:50:00+0530,66644.03,No
2024-07-23T17:45:00+0530,2024-07-23T17:55:00+0530,66544.01,Yes
2024-07-23T17:50:00+0530,2024-07-23T18:00:00+0530,66644.0,No
2024-07-23T17:55:00+0530,2024-07-23T18:05:00+0530,66647.49,No
2024-07-23T18:00:00+0530,2024-07-23T18:10:00+0530,66524.01,No
2024-07-23T18:05:00+0530,2024-07-23T18:15:00+0530,66359.99,Yes
2024-07-23T18:10:00+0530,2024-07-23T18:20:00+0530,66450.02,No
2024-07-23T18:15:00+0530,2024-07-23T18:25:00+0530,66402.07,Yes
2024-07-23T18:20:00+0530,2024-07-23T18:30:00+0530,66448.95,Yes
2024-07-23T18:25:00+0530,2024-07-23T18:35:00+0530,66454.0,Yes
2024-07-23T18:30:00+0530,2024-07-23T18:40:00+0530,66504.69,No
2024-07-23T18:35:00+0530,2024-07-23T18:45:00+0530,66564.0,No
2024-07-23T18:40:00+0530,2024-07-23T18:50:00+0530,66408.04,Yes
2024-07-23T18:45:00+0530,2024-07-23T18:55:00+0530,66422.0,Yes
2024-07-23T18:50:00+0530,2024-07-23T19:00:00+0530,66477.99,Yes
2024-07-23T18:55:00+0530,2024-07-23T19:05:00+0530,66608.01,No
2024-07-23T19:00:00+0530,2024-07-23T19:10:00+0530,66522.0,Yes
2024-07-23T19:05:00+0530,2024-07-23T19:15:00+0530,66571.69,No
2024-07-23T19:10:00+0530,2024-07-23T19:20:00+0530,66570.79,No
2024-07-23T19:15:00+0530,2024-07-23T19:25:00+0530,66376.0,No
2024-07-23T19:20:00+0530,2024-07-23T19:30:00+0530,66214.01,No
2024-07-23T19:25:00+0530,2024-07-23T19:35:00+0530,66027.69,Yes
2024-07-23T19:30:00+0530,2024-07-23T19:40:00+0530,66092.0,Yes
2024-07-23T19:35:00+0530,2024-07-23T19:45:00+0530,66159.99,Yes
2024-07-23T19:40:00+0530,2024-07-23T19:50:00+0530,66382.01,Yes
2024-07-23T19:45:00+0530,2024-07-23T19:55:00+0530,66446.89,Yes
2024-07-23T19:50:00+0530,2024-07-23T20:00:00+0530,66646.01,Yes
2024-07-23T19:55:00+0530,2024-07-23T20:05:00+0530,66665.99,Yes
2024-07-23T20:00:00+0530,2024-07-23T20:10:00+0530,66834.01,Yes
2024-07-23T20:05:00+0530,2024-07-23T20:15:00+0530,66997.99,Yes
2024-07-23T20:10:00+0530,2024-07-23T20:20:00+0530,67314.01,No
2024-07-23T20:15:00+0530,2024-07-23T20:25:00+0530,67314.01,No
2024-07-23T20:20:00+0530,2024-07-23T20:30:00+0530,67224.0,Yes
2024-07-23T20:25:00+0530,2024-07-23T20:35:00+0530,67182.07,No
2024-07-23T20:30:00+0530,2024-07-23T20:40:00+0530,67227.81,No
2024-07-23T20:35:00+0530,2024-07-23T20:45:00+0530,67033.99,No
2024-07-23T20:40:00+0530,2024-07-23T20:50:00+0530,67005.6,No
2024-07-23T20:45:00+0530,2024-07-23T20:55:00+0530,66956.01,No
2024-07-23T20:50:00+0530,2024-07-23T21:00:00+0530,66942.01,No
2024-07-23T20:55:00+0530,2024-07-23T21:05:00+0530,66908.01,No
2024-07-23T21:00:00+0530,2024-07-23T21:10:00+0530,66438.02,Yes
2024-07-23T21:05:00+0530,2024-07-23T21:15:00+0530,66368.0,Yes
2024-07-23T21:10:00+0530,2024-07-23T21:20:00+0530,66496.0,No
2024-07-23T21:15:00+0530,2024-07-23T21:25:00+0530,66585.81,No
2024-07-23T21:20:00+0530,2024-07-23T21:30:00+0530,66478.01,Yes
2024-07-23T21:25:00+0530,2024-07-23T21:35:00+0530,66520.0,Yes
2024-07-23T21:30:00+0530,2024-07-23T21:40:00+0530,66584.01,Yes
2024-07-23T21:35:00+0530,2024-07-23T21:45:00+0530,66641.9,No
2024-07-23T21:40:00+0530,2024-07-23T21:50:00+0530,66676.0,No
2024-07-23T21:45:00+0530,2024-07-23T21:55:00+0530,66630.0,No
2024-07-23T21:50:00+0530,2024-07-23T22:00:00+0530,66561.99,No
2024-07-23T21:55:00+0530,2024-07-23T22:05:00+0530,66624.01,No
2024-07-23T22:00:00+0530,2024-07-23T22:10:00+0530,66384.0,No
2024-07-23T22:05:00+0530,2024-07-23T22:15:00+0530,66284.0,No
2024-07-23T22:10:00+0530,2024-07-23T22:20:00+0530,66232.01,Yes
2024-07-23T22:15:00+0530,2024-07-23T22:25:00+0530,66101.35,No
2024-07-23T22:20:00+0530,2024-07-23T22:30:00+0530,66246.0,No
2024-07-23T22:25:00+0530,2024-07-23T22:35:00+0530,65912.0,Yes
2024-07-23T22:30:00+0530,2024-07-23T22:40:00+0530,65858.0,Yes
2024-07-23T22:35:00+0530,2024-07-23T22:45:00+0530,65962.93,No
2024-07-23T22:40:00+0530,2024-07-23T22:50:00+0530,65917.99,Yes
2024-07-23T22:45:00+0530,2024-07-23T22:55:00+0530,65946.0,Yes
2024-07-23T22:50:00+0530,2024-07-23T23:00:00+0530,66062.01,No
2024-07-23T22:55:00+0530,2024-07-23T23:05:00+0530,66092.0,No
2024-07-23T23:00:00+0530,2024-07-23T23:10:00+0530,65999.99,No
2024-07-23T23:05:00+0530,2024-07-23T23:15:00+0530,65852.01,Yes
2024-07-23T23:10:00+0530,2024-07-23T23:20:00+0530,65928.0,No
2024-07-23T23:15:00+0530,2024-07-23T23:25:00+0530,65954.63,No
2024-07-23T23:20:00+0530,2024-07-23T23:30:00+0530,65808.0,Yes
2024-07-23T23:25:00+0530,2024-07-23T23:35:00+0530,65855.99,Yes
2024-07-23T23:30:00+0530,2024-07-23T23:40:00+0530,65940.29,No
2024-07-23T23:35:00+0530,2024-07-23T23:45:00+0530,65901.99,No
2024-07-23T23:40:00+0530,2024-07-23T23:50:00+0530,65875.99,Yes
2024-07-23T23:45:00+0530,2024-07-23T23:55:00+0530,65882.0,Yes
2024-07-23T23:50:00+0530,2024-07-24T00:00:00+0530,65946.34,No
2024-07-23T23:55:00+0530,2024-07-24T00:05:00+0530,66032.0,No
2024-07-24T00:00:00+0530,2024-07-24T00:10:00+0530,65790.01,Yes
2024-07-24T00:05:00+0530,2024-07-24T00:15:00+0530,65871.33,Yes
2024-07-24T00:10:00+0530,2024-07-24T00:20:00+0530,65940.01,Yes
2024-07-24T00:15:00+0530,2024-07-24T00:25:00+0530,66006.25,No
2024-07-24T00:20:00+0530,2024-07-24T00:30:00+0530,65991.18,No
2024-07-24T00:25:00+0530,2024-07-24T00:35:00+0530,65886.0,Yes
2024-07-24T00:30:00+0530,2024-07-24T00:40:00+0530,65859.99,Yes
2024-07-24T00:35:00+0530,2024-07-24T00:45:00+0530,65893.99,Yes
2024-07-24T00:40:00+0530,2024-07-24T00:50:00+0530,65974.12,Yes
2024-07-24T00:45:00+0530,2024-07-24T00:55:00+0530,66030.0,No
2024-07-24T00:50:00+0530,2024-07-24T01:00:00+0530,65983.19,No
2024-07-24T00:55:00+0530,2024-07-24T01:05:00+0530,66006.0,No
2024-07-24T01:00:00+0530,2024-07-24T01:10:00+0530,65968.0,No
2024-07-24T01:05:00+0530,2024-07-24T01:15:00+0530,65816.0,No
2024-07-24T01:10:00+0530,2024-07-24T01:20:00+0530,65661.97,No
2024-07-24T01:15:00+0530,2024-07-24T01:25:00+0530,65658.01,No
2024-07-24T01:20:00+0530,2024-07-24T01:30:00+0530,65600.01,No
2024-07-24T01:25:00+0530,2024-07-24T01:35:00+0530,65511.87,Yes
2024-07-24T01:30:00+0530,2024-07-24T01:40:00+0530,65536.0,Yes
2024-07-24T01:35:00+0530,2024-07-24T01:45:00+0530,65722.33,No
2024-07-24T01:40:00+0530,2024-07-24T01:50:00+0530,65681.99,No
2024-07-24T01:45:00+0530,2024-07-24T01:55:00+0530,65718.0,No
2024-07-24T01:50:00+0530,2024-07-24T02:00:00+0530,65642.97,No
2024-07-24T01:55:00+0530,2024-07-24T02:05:00+0530,65610.0,Yes
2024-07-24T02:00:00+0530,2024-07-24T02:10:00+0530,65594.01,Yes
2024-07-24T02:05:00+0530,2024-07-24T02:15:00+0530,65645.67,Yes
2024-07-24T02:10:00+0530,2024-07-24T02:20:00+0530,65790.0,Yes
2024-07-24T02:15:00+0530,2024-07-24T02:25:00+0530,65734.36,Yes
2024-07-24T02:20:00+0530,2024-07-24T02:30:00+0530,65913.17,No
2024-07-24T02:25:00+0530,2024-07-24T02:35:00+0530,65944.0,No
2024-07-24T02:30:00+0530,2024-07-24T02:40:00+0530,65836.0,Yes
2024-07-24T02:35:00+0530,2024-07-24T02:45:00+0530,65809.55,Yes
2024-07-24T02:40:00+0530,2024-07-24T02:50:00+0530,65934.0,No
2024-07-24T02:45:00+0530,2024-07-24T02:55:00+0530,65909.0,Yes
2024-07-24T02:50:00+0530,2024-07-24T03:00:00+0530,65894.0,Yes
2024-07-24T02:55:00+0530,2024-07-24T03:05:00+0530,65916.89,Yes
2024-07-24T03:00:00+0530,2024-07-24T03:10:00+0530,65910.0,Yes
2024-07-24T03:05:00+0530,2024-07-24T03:15:00+0530,65948.01,Yes
2024-07-24T03:10:00+0530,2024-07-24T03:20:00+0530,66000.0,No
2024-07-24T03:15:00+0530,2024-07-24T03:25:00+0530,65968.02,No
2024-07-24T03:20:00+0530,2024-07-24T03:30:00+0530,65988.01,No
2024-07-24T03:25:00+0530,2024-07-24T03:35:00+0530,65876.55,Yes
2024-07-24T03:30:00+0530,2024-07-24T03:40:00+0530,65872.0,Yes
2024-07-24T03:35:00+0530,2024-07-24T03:45:00+0530,65925.21,Yes
2024-07-24T03:40:00+0530,2024-07-24T03:50:00+0530,65974.0,No
2024-07-24T03:45:00+0530,2024-07-24T03:55:00+0530,65958.01,No
2024-07-24T03:50:00+0530,2024-07-24T04:00:00+0530,65848.01,No
2024-07-24T03:55:00+0530,2024-07-24T04:05:00+0530,65838.01,Yes
2024-07-24T04:00:00+0530,2024-07-24T04:10:00+0530,65820.0,Yes
2024-07-24T04:05:00+0530,2024-07-24T04:15:00+0530,65913.99,Yes
2024-07-24T04:10:00+0530,2024-07-24T04:20:00+0530,65946.01,No
2024-07-24T04:15:00+0530,2024-07-24T04:25:00+0530,65922.01,No
2024-07-24T04:20:00+0530,2024-07-24T04:30:00+0530,65880.01,Yes
2024-07-24T04:25:00+0530,2024-07-24T04:35:00+0530,65884.33,Yes
2024-07-24T04:30:00+0530,2024-07-24T04:40:00+0530,65917.99,Yes
2024-07-24T04:35:00+0530,2024-07-24T04:45:00+0530,65990.01,No
2024-07-24T04:40:00+0530,2024-07-24T04:50:00+0530,65946.01,No
2024-07-24T04:45:00+0530,2024-07-24T04:55:00+0530,65980.0,No
2024-07-24T04:50:00+0530,2024-07-24T05:00:00+0530,65915.68,No
2024-07-24T04:55:00+0530,2024-07-24T05:05:00+0530,65844.7,Yes
2024-07-24T05:00:00+0530,2024-07-24T05:10:00+0530,65809.03,Yes
2024-07-24T05:05:00+0530,2024-07-24T05:15:00+0530,65859.5,Yes
2024-07-24T05:10:00+0530,2024-07-24T05:20:00+0530,65926.0,No
2024-07-24T05:15:00+0530,2024-07-24T05:25:00+0530,65936.01,No
2024-07-24T05:20:00+0530,2024-07-24T05:30:00+0530,65920.01,Yes
2024-07-24T05:25:00+0530,2024-07-24T05:35:00+0530,65927.93,Yes
2024-07-24T05:30:00+0530,2024-07-24T05:40:00+0530,65936.0,Yes
2024-07-24T05:35:00+0530,2024-07-24T05:45:00+0530,65990.0,Yes
2024-07-24T05:40:00+0530,2024-07-24T05:50:00+0530,66016.01,Yes
2024-07-24T05:45:00+0530,2024-07-24T05:55:00+0530,66048.0,No
2024-07-24T05:50:00+0530,2024-07-24T06:00:00+0530,66048.0,No
2024-07-24T05:55:00+0530,2024-07-24T06:05:00+0530,65988.38,No
2024-07-24T06:00:00+0530,2024-07-24T06:10:00+0530,65990.0,No
2024-07-24T06:05:00+0530,2024-07-24T06:15:00+0530,65835.99,No
2024-07-24T06:10:00+0530,2024-07-24T06:20:00+0530,65842.0,No
2024-07-24T06:15:00+0530,2024-07-24T06:25:00+0530,65800.0,Yes
